Time(s),OriginalSignal,AmplitudeEnvelope
8.755625000000000213e-01,6.439208984375000000e-03,6.006279119359466678e-01
8.755833333333333801e-01,2.072143554687500000e-02,6.005778987120047319e-01
8.756041666666666279e-01,3.924560546875000000e-02,6.005278813514016711e-01
8.756249999999999867e-01,5.047607421875000000e-02,6.004778598815783131e-01
8.756458333333333455e-01,5.404663085937500000e-02,6.004278343297575482e-01
8.756666666666667043e-01,5.471801757812500000e-02,6.003778047230404757e-01
8.756874999999999520e-01,4.946899414062500000e-02,6.003277710884823426e-01
8.757083333333333108e-01,4.641723632812500000e-02,6.002777334531437248e-01
8.757291666666666696e-01,4.602050781250000000e-02,6.002276918441148412e-01
8.757500000000000284e-01,4.162597656250000000e-02,6.001776462885290986e-01
8.757708333333333872e-01,3.494262695312500000e-02,6.001275968135708627e-01
8.757916666666666350e-01,3.176879882812500000e-02,6.000775434464807878e-01
8.758124999999999938e-01,3.189086914062500000e-02,6.000274862145411614e-01
8.758333333333333526e-01,3.363037109375000000e-02,5.999774251450539220e-01
8.758541666666667114e-01,3.839111328125000000e-02,5.999273602653197868e-01
8.758749999999999591e-01,4.107666015625000000e-02,5.998772916026349211e-01
8.758958333333333179e-01,4.147338867187500000e-02,5.998272191843007084e-01
8.759166666666666767e-01,4.330444335937500000e-02,5.997771430376463986e-01
8.759375000000000355e-01,4.544067382812500000e-02,5.997270631900538662e-01
8.759583333333332833e-01,4.519653320312500000e-02,5.996769796689853660e-01
8.759791666666666421e-01,4.269409179687500000e-02,5.996268925020175056e-01
8.760000000000000009e-01,3.839111328125000000e-02,5.995768017168805475e-01
8.760208333333333597e-01,3.164672851562500000e-02,5.995267073414929371e-01
8.760416666666667185e-01,2.490234375000000000e-02,5.994766094039912785e-01
8.760624999999999662e-01,1.818847656250000000e-02,5.994265079327499857e-01
8.760833333333333250e-01,9.643554687500000000e-03,5.993764029563958262e-01
8.761041666666666838e-01,-2.136230468750000000e-04,5.993262945038175804e-01
8.761250000000000426e-01,-8.789062500000000000e-03,5.992761826041672624e-01
8.761458333333332904e-01,-1.596069335937500000e-02,5.992260672868584548e-01
8.761666666666666492e-01,-2.276611328125000000e-02,5.991759485815499886e-01
8.761875000000000080e-01,-2.847290039062500000e-02,5.991258265181291787e-01
8.762083333333333668e-01,-3.521728515625000000e-02,5.990757011266898413e-01
8.762291666666666146e-01,-4.309082031250000000e-02,5.990255724375157520e-01
8.762499999999999734e-01,-5.041503906250000000e-02,5.989754404810637700e-01
8.762708333333333321e-01,-5.767822265625000000e-02,5.989253052879448536e-01
8.762916666666666909e-01,-6.115722656250000000e-02,5.988751668888970814e-01
8.763125000000000497e-01,-6.030273437500000000e-02,5.988250253147471280e-01
8.763333333333332975e-01,-5.712890625000000000e-02,5.987748805963566401e-01
8.763541666666666563e-01,-5.050659179687500000e-02,5.987247327645560668e-01
8.763750000000000151e-01,-4.205322265625000000e-02,5.986745818500742722e-01
8.763958333333333739e-01,-3.186035156250000000e-02,5.986244278834641497e-01
8.764166666666666217e-01,-1.800537109375000000e-02,5.985742708950292368e-01
8.764374999999999805e-01,-7.934570312500000000e-04,5.985241109147504401e-01
8.764583333333333393e-01,1.177978515625000000e-02,5.984739479722254174e-01
8.764791666666666980e-01,1.928710937500000000e-02,5.984237820966268329e-01
8.764999999999999458e-01,2.545166015625000000e-02,5.983736133166984716e-01
8.765208333333333046e-01,2.813720703125000000e-02,5.983234416607730033e-01
8.765416666666666634e-01,3.259277343750000000e-02,5.982732671568015137e-01
8.765625000000000222e-01,3.915405273437500000e-02,5.982230898323884771e-01
8.765833333333333810e-01,4.339599609375000000e-02,5.981729097148226204e-01
8.766041666666666288e-01,4.644775390625000000e-02,5.981227268311205547e-01
8.766249999999999876e-01,5.017089843750000000e-02,5.980725412080605263e-01
8.766458333333333464e-01,5.419921875000000000e-02,5.980223528722178328e-01
8.766666666666667052e-01,5.834960937500000000e-02,5.979721618499964642e-01
8.766874999999999529e-01,6.298828125000000000e-02,5.979219681676655185e-01
8.767083333333333117e-01,6.579589843750000000e-02,5.978717718513966162e-01
8.767291666666666705e-01,6.674194335937500000e-02,5.978215729273083090e-01
8.767500000000000293e-01,6.707763671875000000e-02,5.977713714215006080e-01
8.767708333333333881e-01,6.634521484375000000e-02,5.977211673600880681e-01
8.767916666666666359e-01,6.576538085937500000e-02,5.976709607692243242e-01
8.768124999999999947e-01,6.555175781250000000e-02,5.976207516751220750e-01
8.768333333333333535e-01,6.463623046875000000e-02,5.975705401040727338e-01
8.768541666666667123e-01,6.338500976562500000e-02,5.975203260824656359e-01
8.768749999999999600e-01,6.130981445312500000e-02,5.974701096368035813e-01
8.768958333333333188e-01,5.828857421875000000e-02,5.974198907937222636e-01
8.769166666666666776e-01,5.477905273437500000e-02,5.973696695800019274e-01
8.769375000000000364e-01,5.068969726562500000e-02,5.973194460225763613e-01
8.769583333333332842e-01,4.824829101562500000e-02,5.972692201485322316e-01
8.769791666666666430e-01,4.776000976562500000e-02,5.972189919851024209e-01
8.770000000000000018e-01,4.800415039062500000e-02,5.971687615596559251e-01
8.770208333333333606e-01,4.971313476562500000e-02,5.971185288996927465e-01
8.770416666666667194e-01,5.160522460937500000e-02,5.970682940328415622e-01
8.770624999999999671e-01,5.358886718750000000e-02,5.970180569868693832e-01
8.770833333333333259e-01,5.694580078125000000e-02,5.969678177896923232e-01
8.771041666666666847e-01,6.140136718750000000e-02,5.969175764693982478e-01
8.771250000000000435e-01,6.307983398437500000e-02,5.968673330542801914e-01
8.771458333333332913e-01,6.182861328125000000e-02,5.968170875728794345e-01
8.771666666666666501e-01,5.929565429687500000e-02,5.967668400540361295e-01
8.771875000000000089e-01,5.450439453125000000e-02,5.967165905269358195e-01
8.772083333333333677e-01,5.004882812500000000e-02,5.966663390211495166e-01
8.772291666666666154e-01,4.608154296875000000e-02,5.966160855666646778e-01
8.772499999999999742e-01,4.040527343750000000e-02,5.965658301939108510e-01
8.772708333333333330e-01,3.356933593750000000e-02,5.965155729337843216e-01
8.772916666666666918e-01,2.700805664062500000e-02,5.964653138176728708e-01
8.773125000000000506e-01,2.062988281250000000e-02,5.964150528774716520e-01
8.773333333333332984e-01,1.403808593750000000e-02,5.963647901456005096e-01
8.773541666666666572e-01,7.568359375000000000e-03,5.963145256550131945e-01
8.773750000000000160e-01,-1.525878906250000000e-04,5.962642594392099094e-01
8.773958333333333748e-01,-9.277343750000000000e-03,5.962139915322510753e-01
8.774166666666666226e-01,-1.879882812500000000e-02,5.961637219687715428e-01
8.774374999999999813e-01,-2.908325195312500000e-02,5.961134507839889185e-01
8.774583333333333401e-01,-3.747558593750000000e-02,5.960631780137056746e-01
8.774791666666666989e-01,-4.360961914062500000e-02,5.960129036942991565e-01
8.774999999999999467e-01,-4.901123046875000000e-02,5.959626278627024876e-01
8.775208333333333055e-01,-5.285644531250000000e-02,5.959123505563783674e-01
8.775416666666666643e-01,-5.645751953125000000e-02,5.958620718132905392e-01
8.775625000000000231e-01,-5.993652343750000000e-02,5.958117916718768114e-01
8.775833333333333819e-01,-6.195068359375000000e-02,5.957615101710226346e-01
8.776041666666666297e-01,-6.268310546875000000e-02,5.957112273500302368e-01
8.776249999999999885e-01,-6.323242187500000000e-02,5.956609432485879818e-01
8.776458333333333472e-01,-6.347656250000000000e-02,5.956106579067365070e-01
8.776666666666667060e-01,-6.301879882812500000e-02,5.955603713648369713e-01
8.776874999999999538e-01,-6.201171875000000000e-02,5.955100836635398576e-01
8.777083333333333126e-01,-5.953979492187500000e-02,5.954597948437504451e-01
8.777291666666666714e-01,-5.541992187500000000e-02,5.954095049465935041e-01
8.777500000000000302e-01,-5.029296875000000000e-02,5.953592140133742161e-01
8.777708333333332780e-01,-4.388427734375000000e-02,5.953089220855388719e-01
8.777916666666666368e-01,-4.034423828125000000e-02,5.952586292046437855e-01
8.778124999999999956e-01,-4.010009765625000000e-02,5.952083354123398617e-01
8.778333333333333544e-01,-4.101562500000000000e-02,5.951580407503808123e-01
8.778541666666667131e-01,-4.421997070312500000e-02,5.951077452606425844e-01
8.778749999999999609e-01,-4.742431640625000000e-02,5.950574489851470084e-01
8.778958333333333197e-01,-5.047607421875000000e-02,5.950071519660876662e-01
8.779166666666666785e-01,-5.557250976562500000e-02,5.949568542458488762e-01
8.779375000000000373e-01,-6.225585937500000000e-02,5.949065558670246778e-01
8.779583333333332851e-01,-6.622314453125000000e-02,5.948562568724351518e-01
8.779791666666666439e-01,-6.744384765625000000e-02,5.948059573051299731e-01
8.780000000000000027e-01,-6.759643554687500000e-02,5.947556572083775306e-01
8.780208333333333615e-01,-6.567382812500000000e-02,5.947053566256458312e-01
8.780416666666667203e-01,-6.469726562500000000e-02,5.946550556005726351e-01
8.780624999999999680e-01,-6.488037109375000000e-02,5.946047541769442502e-01
8.780833333333333268e-01,-6.375122070312500000e-02,5.945544523986737717e-01
8.781041666666666856e-01,-6.198120117187500000e-02,5.945041503097836522e-01
8.781250000000000444e-01,-6.048583984375000000e-02,5.944538479543876042e-01
8.781458333333332922e-01,-5.911254882812500000e-02,5.944035453766696175e-01
8.781666666666666510e-01,-5.786132812500000000e-02,5.943532426208694153e-01
8.781875000000000098e-01,-5.685424804687500000e-02,5.943029397312614703e-01
8.782083333333333686e-01,-5.499267578125000000e-02,5.942526367521442365e-01
8.782291666666666163e-01,-5.221557617187500000e-02,5.942023337278221629e-01
8.782499999999999751e-01,-4.922485351562500000e-02,5.941520307025877079e-01
8.782708333333333339e-01,-4.580688476562500000e-02,5.941017277206993574e-01
8.782916666666666927e-01,-4.339599609375000000e-02,5.940514248263647490e-01
8.783125000000000515e-01,-4.220581054687500000e-02,5.940011220637280154e-01
8.783333333333332993e-01,-4.135131835937500000e-02,5.939508194768667870e-01
8.783541666666666581e-01,-4.122924804687500000e-02,5.939005171097918589e-01
8.783750000000000169e-01,-4.122924804687500000e-02,5.938502150064542962e-01
8.783958333333333757e-01,-4.119873046875000000e-02,5.937999132107539824e-01
8.784166666666666234e-01,-4.193115234375000000e-02,5.937496117665455042e-01
8.784374999999999822e-01,-4.324340820312500000e-02,5.936993107176466999e-01
8.784583333333333410e-01,-4.434204101562500000e-02,5.936490101078519821e-01
8.784791666666666998e-01,-4.531860351562500000e-02,5.935987099809371115e-01
8.784999999999999476e-01,-4.641723632812500000e-02,5.935484103806714096e-01
8.785208333333333064e-01,-4.748535156250000000e-02,5.934981113508204231e-01
8.785416666666666652e-01,-4.916381835937500000e-02,5.934478129351546949e-01
8.785625000000000240e-01,-5.154418945312500000e-02,5.933975151774542045e-01
8.785833333333333828e-01,-5.413818359375000000e-02,5.933472181215163621e-01
8.786041666666666305e-01,-5.712890625000000000e-02,5.932969218111625587e-01
8.786249999999999893e-01,-5.770874023437500000e-02,5.932466262902409415e-01
8.786458333333333481e-01,-5.554199218750000000e-02,5.931963316026188648e-01
8.786666666666667069e-01,-5.209350585937500000e-02,5.931460377921586868e-01
8.786874999999999547e-01,-4.650878906250000000e-02,5.930957449026879047e-01
8.787083333333333135e-01,-4.034423828125000000e-02,5.930454529779580763e-01
8.787291666666666723e-01,-3.366088867187500000e-02,5.929951620616032981e-01
8.787500000000000311e-01,-2.496337890625000000e-02,5.929448721971035674e-01
8.787708333333332789e-01,-1.455688476562500000e-02,5.928945834277454807e-01
8.787916666666666377e-01,-9.185791015625000000e-03,5.928442957966109095e-01
8.788124999999999964e-01,-9.338378906250000000e-03,5.927940093465939864e-01
8.788333333333333552e-01,-1.193237304687500000e-02,5.927437241204590590e-01
8.788541666666667140e-01,-1.882934570312500000e-02,5.926934401609160741e-01
8.788749999999999618e-01,-2.569580078125000000e-02,5.926431575107038441e-01
8.788958333333333206e-01,-3.228759765625000000e-02,5.925928762126583260e-01
8.789166666666666794e-01,-4.244995117187500000e-02,5.925425963097756821e-01
8.789375000000000382e-01,-5.526733398437500000e-02,5.924923178452696781e-01
8.789583333333332860e-01,-6.469726562500000000e-02,5.924420408626271950e-01
8.789791666666666448e-01,-7.064819335937500000e-02,5.923917654056430893e-01
8.790000000000000036e-01,-7.546997070312500000e-02,5.923414915184380680e-01
8.790208333333333623e-01,-7.763671875000000000e-02,5.922912192454616864e-01
8.790416666666667211e-01,-8.172607421875000000e-02,5.922409486314905713e-01
8.790624999999999689e-01,-8.792114257812500000e-02,5.921906797216297536e-01
8.790833333333333277e-01,-9.271240234375000000e-02,5.921404125613229930e-01
8.791041666666666865e-01,-9.704589843750000000e-02,5.920901471963659901e-01
8.791250000000000453e-01,-1.005554199218750000e-01,5.920398836729136027e-01
8.791458333333332931e-01,-1.027526855468750000e-01,5.919896220374812890e-01
8.791666666666666519e-01,-1.044921875000000000e-01,5.919393623369426649e-01
8.791875000000000107e-01,-1.055297851562500000e-01,5.918891046185205118e-01
8.792083333333333695e-01,-1.051330566406250000e-01,5.918388489297747856e-01
8.792291666666666172e-01,-1.033630371093750000e-01,5.917885953185887393e-01
8.792499999999999760e-01,-1.002502441406250000e-01,5.917383438331463852e-01
8.792708333333333348e-01,-9.561157226562500000e-02,5.916880945219070709e-01
8.792916666666666936e-01,-9.436035156250000000e-02,5.916378474335762805e-01
8.793125000000000524e-01,-9.689331054687500000e-02,5.915876026170859836e-01
8.793333333333333002e-01,-1.007385253906250000e-01,5.915373601215955235e-01
8.793541666666666590e-01,-1.072082519531250000e-01,5.914871199965087145e-01
8.793750000000000178e-01,-1.134643554687500000e-01,5.914368822915032631e-01
8.793958333333333766e-01,-1.192626953125000000e-01,5.913866470565665168e-01
8.794166666666666243e-01,-1.271972656250000000e-01,5.913364143420273278e-01
8.794374999999999831e-01,-1.367187500000000000e-01,5.912861841985942446e-01
8.794583333333333419e-01,-1.401062011718750000e-01,5.912359566773882635e-01
8.794791666666667007e-01,-1.369018554687500000e-01,5.911857318299785780e-01
8.794999999999999485e-01,-1.303710937500000000e-01,5.911355097083835775e-01
8.795208333333333073e-01,-1.184387207031250000e-01,5.910852903650537504e-01
8.795416666666666661e-01,-1.062316894531250000e-01,5.910350738528282744e-01
8.795625000000000249e-01,-9.396362304687500000e-02,5.909848602248766181e-01
8.795833333333333837e-01,-7.723999023437500000e-02,5.909346495346258221e-01
8.796041666666666314e-01,-5.706787109375000000e-02,5.908844418356816730e-01
8.796249999999999902e-01,-4.876708984375000000e-02,5.908342371817225658e-01
8.796458333333333490e-01,-5.328369140625000000e-02,5.907840356263881487e-01
8.796666666666667078e-01,-6.402587890625000000e-02,5.907338372231968338e-01
8.796874999999999556e-01,-8.523559570312500000e-02,5.906836420255388020e-01
8.797083333333333144e-01,-8.871459960937500000e-02,5.906334500867412851e-01
8.797291666666666732e-01,-7.220458984375000000e-02,5.905832614601572716e-01
8.797500000000000320e-01,-5.288696289062500000e-02,5.905330761992162447e-01
8.797708333333332797e-01,-2.352905273437500000e-02,5.904828943574079725e-01
8.797916666666666385e-01,-7.263183593750000000e-03,5.904327159882014620e-01
8.798124999999999973e-01,-7.110595703125000000e-03,5.903825411449299398e-01
8.798333333333333561e-01,-5.920410156250000000e-03,5.903323698806525188e-01
8.798541666666667149e-01,-9.796142578125000000e-03,5.902822022480461728e-01
8.798749999999999627e-01,-8.026123046875000000e-03,5.902320382993420100e-01
8.798958333333333215e-01,1.708984375000000000e-03,5.901818780862930769e-01
8.799166666666666803e-01,9.277343750000000000e-03,5.901317216601607019e-01
8.799375000000000391e-01,1.766967773437500000e-02,5.900815690717106099e-01
8.799583333333332869e-01,2.069091796875000000e-02,5.900314203712498928e-01
8.799791666666666456e-01,1.666259765625000000e-02,5.899812756087058352e-01
8.800000000000000044e-01,1.089477539062500000e-02,5.899311348337231697e-01
8.800208333333333632e-01,1.403808593750000000e-03,5.898809980957562260e-01
8.800416666666667220e-01,-9.765625000000000000e-03,5.898308654441547505e-01
8.800624999999999698e-01,-2.212524414062500000e-02,5.897807369282430656e-01
8.800833333333333286e-01,-3.848266601562500000e-02,5.897306125973944546e-01
8.801041666666666874e-01,-5.838012695312500000e-02,5.896804925011008836e-01
8.801250000000000462e-01,-7.122802734375000000e-02,5.896303766890325093e-01
8.801458333333332940e-01,-7.641601562500000000e-02,5.895802652110749831e-01
8.801666666666666528e-01,-7.870483398437500000e-02,5.895301581173277850e-01
8.801875000000000115e-01,-7.516479492187500000e-02,5.894800554580810203e-01
8.802083333333333703e-01,-7.263183593750000000e-02,5.894299572837741197e-01
8.802291666666666181e-01,-7.141113281250000000e-02,5.893798636449582018e-01
8.802499999999999769e-01,-6.567382812500000000e-02,5.893297745922569941e-01
8.802708333333333357e-01,-5.679321289062500000e-02,5.892796901763326378e-01
8.802916666666666945e-01,-5.282592773437500000e-02,5.892296104478429442e-01
8.803125000000000533e-01,-5.368041992187500000e-02,5.891795354574139720e-01
8.803333333333333011e-01,-5.648803710937500000e-02,5.891294652556414713e-01
8.803541666666666599e-01,-6.320190429687500000e-02,5.890793998931163067e-01
8.803750000000000187e-01,-6.762695312500000000e-02,5.890293394204692001e-01
8.803958333333333774e-01,-6.939697265625000000e-02,5.889792838884074788e-01
8.804166666666666252e-01,-7.330322265625000000e-02,5.889292333477441632e-01
8.804374999999999840e-01,-7.800292968750000000e-02,5.888791878494196164e-01
8.804583333333333428e-01,-8.160400390625000000e-02,5.888291474445244145e-01
8.804791666666667016e-01,-8.450317382812500000e-02,5.887791121843221065e-01
8.804999999999999494e-01,-8.660888671875000000e-02,5.887290821202673108e-01
8.805208333333333082e-01,-8.752441406250000000e-02,5.886790573040171504e-01
8.805416666666666670e-01,-8.959960937500000000e-02,5.886290377874406898e-01
8.805625000000000258e-01,-9.280395507812500000e-02,5.885790236226269290e-01
8.805833333333333846e-01,-9.567260742187500000e-02,5.885290148619030104e-01
8.806041666666666323e-01,-9.875488281250000000e-02,5.884790115578520941e-01
8.806249999999999911e-01,-1.033935546875000000e-01,5.884290137633363393e-01
8.806458333333333499e-01,-1.095886230468750000e-01,5.883790215315246597e-01
8.806666666666667087e-01,-1.170959472656250000e-01,5.883290349159279176e-01
8.806874999999999565e-01,-1.262512207031250000e-01,5.882790539704420008e-01
8.807083333333333153e-01,-1.358947753906250000e-01,5.882290787493992257e-01
8.807291666666666741e-01,-1.460571289062500000e-01,5.881791093076198518e-01
8.807500000000000329e-01,-1.576843261718750000e-01,5.881291457004687029e-01
8.807708333333332806e-01,-1.705322265625000000e-01,5.880791879839101233e-01
8.807916666666666394e-01,-1.771240234375000000e-01,5.880292362145678187e-01
8.808124999999999982e-01,-1.767578125000000000e-01,5.879792904497723738e-01
8.808333333333333570e-01,-1.729125976562500000e-01,5.879293507475824576e-01
8.808541666666667158e-01,-1.634216308593750000e-01,5.878794171667802715e-01
8.808749999999999636e-01,-1.529846191406250000e-01,5.878294897668403518e-01
8.808958333333333224e-01,-1.417541503906250000e-01,5.877795686078818305e-01
8.809166666666666812e-01,-1.255187988281250000e-01,5.877296537506054852e-01
8.809375000000000400e-01,-1.051635742187500000e-01,5.876797452562199098e-01
8.809583333333332877e-01,-9.356689453125000000e-02,5.876298431863389293e-01
8.809791666666666465e-01,-9.146118164062500000e-02,5.875799476028708002e-01
8.810000000000000053e-01,-9.317016601562500000e-02,5.875300585679180676e-01
8.810208333333333641e-01,-1.022033691406250000e-01,5.874801761437307146e-01
8.810416666666666119e-01,-1.098937988281250000e-01,5.874303003927084932e-01
8.810624999999999707e-01,-1.157226562500000000e-01,5.873804313774382280e-01
8.810833333333333295e-01,-1.270751953125000000e-01,5.873305691607484391e-01
8.811041666666666883e-01,-1.421813964843750000e-01,5.872807138057697385e-01
8.811250000000000471e-01,-1.506042480468750000e-01,5.872308653760135444e-01
8.811458333333332948e-01,-1.522827148437500000e-01,5.871810239354516847e-01
8.811666666666666536e-01,-1.510314941406250000e-01,5.871311895485807897e-01
8.811875000000000124e-01,-1.441650390625000000e-01,5.870813622804542664e-01
8.812083333333333712e-01,-1.397399902343750000e-01,5.870315421966874059e-01
8.812291666666666190e-01,-1.381225585937500000e-01,5.869817293634406186e-01
8.812499999999999778e-01,-1.330261230468750000e-01,5.869319238474086653e-01
8.812708333333333366e-01,-1.261901855468750000e-01,5.868821257158040039e-01
8.812916666666666954e-01,-1.218872070312500000e-01,5.868323350363450208e-01
8.813125000000000542e-01,-1.197204589843750000e-01,5.867825518772288307e-01
8.813333333333333020e-01,-1.188659667968750000e-01,5.867327763071104041e-01
8.813541666666666607e-01,-1.203308105468750000e-01,5.866830083950870245e-01
8.813750000000000195e-01,-1.200256347656250000e-01,5.866332482107007307e-01
8.813958333333333783e-01,-1.178588867187500000e-01,5.865834958239466435e-01
8.814166666666666261e-01,-1.166381835937500000e-01,5.865337513052897300e-01
8.814374999999999849e-01,-1.155700683593750000e-01,5.864840147256756842e-01
8.814583333333333437e-01,-1.117248535156250000e-01,5.864342861565454701e-01
8.814791666666667025e-01,-1.051635742187500000e-01,5.863845656698548625e-01
8.814999999999999503e-01,-9.658813476562500000e-02,5.863348533380873251e-01
8.815208333333333091e-01,-8.526611328125000000e-02,5.862851492342640025e-01
8.815416666666666679e-01,-7.354736328125000000e-02,5.862354534319371702e-01
8.815625000000000266e-01,-6.146240234375000000e-02,5.861857660051774666e-01
8.815833333333333854e-01,-4.714965820312500000e-02,5.861360870285474700e-01
8.816041666666666332e-01,-3.106689453125000000e-02,5.860864165770658385e-01
8.816249999999999920e-01,-1.980590820312500000e-02,5.860367547261611243e-01
8.816458333333333508e-01,-1.382446289062500000e-02,5.859871015515996096e-01
8.816666666666667096e-01,-1.028442382812500000e-02,5.859374571293982648e-01
8.816874999999999574e-01,-1.095581054687500000e-02,5.858878215357390395e-01
8.817083333333333162e-01,-1.150512695312500000e-02,5.858381948468902589e-01
8.817291666666666750e-01,-1.168823242187500000e-02,5.857885771391369012e-01
8.817500000000000338e-01,-1.538085937500000000e-02,5.857389684887278625e-01
8.817708333333332815e-01,-2.166748046875000000e-02,5.856893689718313256e-01
8.817916666666666403e-01,-2.420043945312500000e-02,5.856397786645008985e-01
8.818124999999999991e-01,-2.288818359375000000e-02,5.855901976426686195e-01
8.818333333333333579e-01,-2.023315429687500000e-02,5.855406259821520631e-01
8.818541666666667167e-01,-1.461791992187500000e-02,5.854910637586620004e-01
8.818749999999999645e-01,-1.077270507812500000e-02,5.854415110477970696e-01
8.818958333333333233e-01,-9.002685546875000000e-03,5.853919679250249031e-01
8.819166666666666821e-01,-5.523681640625000000e-03,5.853424344656478207e-01
8.819375000000000409e-01,-1.403808593750000000e-03,5.852929107447704116e-01
8.819583333333332886e-01,-1.373291015625000000e-03,5.852433968372515727e-01
8.819791666666666474e-01,-5.462646484375000000e-03,5.851938928176499966e-01
8.820000000000000062e-01,-1.214599609375000000e-02,5.851443987601575580e-01
8.820208333333333650e-01,-2.267456054687500000e-02,5.850949147385485771e-01
8.820416666666666128e-01,-3.335571289062500000e-02,5.850454408261731576e-01
8.820624999999999716e-01,-4.409790039062500000e-02,5.849959770959997085e-01
8.820833333333333304e-01,-5.786132812500000000e-02,5.849465236206851104e-01
8.821041666666666892e-01,-7.388305664062500000e-02,5.848970804726632000e-01
8.821250000000000480e-01,-8.288574218750000000e-02,5.848476477242389171e-01
8.821458333333332957e-01,-8.432006835937500000e-02,5.847982254476845609e-01
8.821666666666666545e-01,-8.209228515625000000e-02,5.847488137153133980e-01
8.821875000000000133e-01,-7.366943359375000000e-02,5.846994125995337299e-01
8.822083333333333721e-01,-6.518554687500000000e-02,5.846500221728718749e-01
8.822291666666666199e-01,-5.688476562500000000e-02,5.846006425079750546e-01
8.822499999999999787e-01,-4.348754882812500000e-02,5.845512736776043994e-01
8.822708333333333375e-01,-2.612304687500000000e-02,5.845019157546179622e-01
8.822916666666666963e-01,-1.562500000000000000e-02,5.844525688119351914e-01
8.823125000000000551e-01,-1.235961914062500000e-02,5.844032329224693179e-01
8.823333333333333028e-01,-1.187133789062500000e-02,5.843539081590420903e-01
8.823541666666666616e-01,-1.702880859375000000e-02,5.843045945942975106e-01
8.823750000000000204e-01,-2.001953125000000000e-02,5.842552923006353316e-01
8.823958333333333792e-01,-2.047729492187500000e-02,5.842060013501679805e-01
8.824166666666666270e-01,-2.462768554687500000e-02,5.841567218146967999e-01
8.824374999999999858e-01,-3.088378906250000000e-02,5.841074537657001686e-01
8.824583333333333446e-01,-3.598022460937500000e-02,5.840581972743291717e-01
8.824791666666667034e-01,-4.043579101562500000e-02,5.840089524114284725e-01
8.824999999999999512e-01,-4.467773437500000000e-02,5.839597192475605159e-01
8.825208333333333099e-01,-4.806518554687500000e-02,5.839104978530356149e-01
8.825416666666666687e-01,-5.407714843750000000e-02,5.838612882979418162e-01
8.825625000000000275e-01,-6.289672851562500000e-02,5.838120906521738762e-01
8.825833333333333863e-01,-7.223510742187500000e-02,5.837629049854770047e-01
8.826041666666666341e-01,-8.294677734375000000e-02,5.837137313675059280e-01
8.826249999999999929e-01,-8.938598632812500000e-02,5.836645698678936123e-01
8.826458333333333517e-01,-9.085083007812500000e-02,5.836154205563234276e-01
8.826666666666667105e-01,-9.051513671875000000e-02,5.835662835025913209e-01
8.826874999999999583e-01,-8.682250976562500000e-02,5.835171587766502244e-01
8.827083333333333171e-01,-8.245849609375000000e-02,5.834680464486433626e-01
8.827291666666666758e-01,-7.763671875000000000e-02,5.834189465889201287e-01
8.827500000000000346e-01,-6.954956054687500000e-02,5.833698592680490735e-01
8.827708333333332824e-01,-5.874633789062500000e-02,5.833207845568257888e-01
8.827916666666666412e-01,-5.007934570312500000e-02,5.832717225262671334e-01
8.828125000000000000e-01,-4.360961914062500000e-02,5.832226732475936926e-01
8.828333333333333588e-01,-3.726196289062500000e-02,5.831736367922016884e-01
8.828541666666667176e-01,-3.225708007812500000e-02,5.831246132316354469e-01
8.828749999999999654e-01,-2.499389648437500000e-02,5.830756026375676360e-01
8.828958333333333242e-01,-1.522827148437500000e-02,5.830266050817808354e-01
8.829166666666666829e-01,-5.676269531250000000e-03,5.829776206361507729e-01
8.829375000000000417e-01,4.394531250000000000e-03,5.829286493726192342e-01
8.829583333333332895e-01,1.043701171875000000e-02,5.828796913631525412e-01
8.829791666666666483e-01,1.156616210937500000e-02,5.828307466796804892e-01
8.830000000000000071e-01,1.065063476562500000e-02,5.827818153940229617e-01
8.830208333333333659e-01,6.195068359375000000e-03,5.827328975778048870e-01
8.830416666666666137e-01,2.136230468750000000e-04,5.826839933023739704e-01
8.830624999999999725e-01,-7.110595703125000000e-03,5.826351026387228682e-01
8.830833333333333313e-01,-1.815795898437500000e-02,5.825862256574299014e-01
8.831041666666666901e-01,-3.256225585937500000e-02,5.825373624286410701e-01
8.831250000000000488e-01,-4.232788085937500000e-02,5.824885130221024720e-01
8.831458333333332966e-01,-4.711914062500000000e-02,5.824396775072316901e-01
8.831666666666666554e-01,-5.056762695312500000e-02,5.823908559531891793e-01
8.831875000000000142e-01,-5.056762695312500000e-02,5.823420484289292265e-01
8.832083333333333730e-01,-5.245971679687500000e-02,5.822932550032320353e-01
8.832291666666666208e-01,-5.664062500000000000e-02,5.822444757447257091e-01
8.832499999999999796e-01,-5.862426757812500000e-02,5.821957107219050132e-01
8.832708333333333384e-01,-5.960083007812500000e-02,5.821469600031569103e-01
8.832916666666666972e-01,-6.109619140625000000e-02,5.820982236567855406e-01
8.833124999999999449e-01,-6.262207031250000000e-02,5.820495017510295410e-01
8.833333333333333037e-01,-6.433105468750000000e-02,5.820007943540841389e-01
8.833541666666666625e-01,-6.637573242187500000e-02,5.819521015341174719e-01
8.833750000000000213e-01,-6.680297851562500000e-02,5.819034233592933480e-01
8.833958333333333801e-01,-6.555175781250000000e-02,5.818547598977958923e-01
8.834166666666666279e-01,-6.372070312500000000e-02,5.818061112178485317e-01
8.834374999999999867e-01,-6.088256835937500000e-02,5.817574773877267624e-01
